iter,loss,rmse
652,1.2211,0.7224
653,1.2210,0.7220
654,1.2209,0.7240
655,1.2207,0.7192
656,1.2206,0.7174
657,1.2204,0.7291
658,1.2203,0.7313
659,1.2202,0.7180
660,1.2200,0.7192
661,1.2199,0.7312
662,1.2198,0.7196
663,1.2196,0.7249
664,1.2195,0.7310
665,1.2194,0.7231
666,1.2192,0.7229
667,1.2191,0.7298
668,1.2190,0.7257
669,1.2189,0.7239
670,1.2187,0.7261
671,1.2186,0.7181
672,1.2185,0.7330
673,1.2184,0.7298
674,1.2182,0.7262
675,1.2181,0.7278
676,1.2180,0.7232
677,1.2178,0.7182
678,1.2177,0.7286
679,1.2176,0.7314
680,1.2175,0.7173
681,1.2173,0.7231
682,1.2172,0.7323
683,1.2171,0.7201
684,1.2170,0.7235
685,1.2168,0.7151
686,1.2167,0.7290
687,1.2166,0.7243
688,1.2165,0.7230
689,1.2163,0.7221
690,1.2162,0.7166
691,1.2161,0.7267
692,1.2160,0.7248
693,1.2158,0.7222
694,1.2157,0.7191
695,1.2156,0.7323
696,1.2155,0.7140
697,1.2154,0.7285
698,1.2152,0.7237
699,1.2151,0.7346
700,1.2150,0.7185
701,1.2149,0.7265
702,1.2148,0.7190
703,1.2146,0.7207
704,1.2145,0.7180
705,1.2144,0.7151
706,1.2143,0.7199
707,1.2142,0.7224
708,1.2140,0.7181
709,1.2139,0.7184
710,1.2138,0.7261
711,1.2137,0.7137
712,1.2135,0.7199
713,1.2134,0.7274
714,1.2133,0.7218
715,1.2132,0.7261
716,1.2131,0.7238
717,1.2130,0.7234
718,1.2129,0.7226
719,1.2127,0.7291
720,1.2126,0.7190
721,1.2125,0.7221
722,1.2124,0.7232
723,1.2123,0.7266
724,1.2122,0.7185
725,1.2121,0.7273
726,1.2120,0.7276
727,1.2118,0.7178
728,1.2117,0.7264
729,1.2116,0.7255
730,1.2115,0.7307
731,1.2114,0.7253
732,1.2113,0.7221
733,1.2112,0.7153
734,1.2111,0.7231
735,1.2109,0.7094
736,1.2108,0.7242
737,1.2107,0.7132
738,1.2106,0.7220
739,1.2105,0.7211
740,1.2104,0.7166
741,1.2103,0.7259
742,1.2101,0.7180
743,1.2100,0.7095
744,1.2099,0.7172
745,1.2098,0.7148
746,1.2097,0.7295
747,1.2096,0.7169
748,1.2095,0.7271
749,1.2094,0.7217
750,1.2093,0.7109
751,1.2092,0.7163
752,1.2091,0.7313
753,1.2089,0.7177
754,1.2088,0.7196
755,1.2087,0.7202
756,1.2086,0.7225
757,1.2085,0.7181
758,1.2084,0.7165
759,1.2083,0.7155
760,1.2082,0.7269
761,1.2081,0.7214
762,1.2080,0.7261
763,1.2079,0.7268
764,1.2078,0.7270
765,1.2077,0.7254
766,1.2076,0.7276
767,1.2075,0.7215
768,1.2074,0.7246
769,1.2073,0.7226
770,1.2072,0.7101
771,1.2071,0.7189
772,1.2070,0.7168
773,1.2069,0.7169
774,1.2068,0.7224
775,1.2067,0.7164
776,1.2066,0.7127
777,1.2065,0.7113
778,1.2064,0.7259
779,1.2063,0.7160
780,1.2062,0.7152
781,1.2061,0.7269
782,1.2060,0.7197
783,1.2059,0.7220
784,1.2058,0.7126
785,1.2057,0.7249
786,1.2056,0.7158
787,1.2055,0.7182
788,1.2054,0.7287
789,1.2053,0.7218
790,1.2052,0.7171
791,1.2051,0.7253
792,1.2050,0.7190
793,1.2049,0.7159
794,1.2048,0.7127
795,1.2047,0.7182
796,1.2046,0.7188
797,1.2045,0.7297
798,1.2044,0.7232
799,1.2043,0.7175
800,1.2042,0.7218
801,1.2041,0.7209
802,1.2040,0.7221
803,1.2039,0.7160
804,1.2038,0.7205
805,1.2037,0.7233
806,1.2036,0.7212
807,1.2035,0.7167
808,1.2034,0.7259
809,1.2033,0.7223
810,1.2033,0.7264
811,1.2032,0.7240
812,1.2031,0.7225
813,1.2030,0.7131
814,1.2029,0.7286
815,1.2028,0.7218
816,1.2027,0.7167
817,1.2026,0.7231
818,1.2025,0.7170
819,1.2024,0.7138
820,1.2023,0.7149
821,1.2022,0.7180
822,1.2021,0.7105
823,1.2021,0.7265
824,1.2020,0.7163
825,1.2019,0.7139
826,1.2018,0.7283
827,1.2017,0.7171
828,1.2016,0.7221
829,1.2015,0.7219
830,1.2014,0.7302
